"Temp","RR","LowCI","HighCI"
17.880351067375,1.0942893347744,0.997245835940255,1.20077628308367
18.29120516875,1.0897818035212,0.996158520423293,1.19220420739991
18.58891403625,1.08646620871603,0.995252946124406,1.18603901377875
18.899528978,1.08295760703264,0.994213610785904,1.1796229360638
19.1666928535,1.07989609240481,0.993251591270895,1.17409886945061
19.4191985125,1.07696262792929,0.992292754987034,1.168857170555
19.6329888075,1.0744467828878,0.991449288108418,1.16439227210549
19.863679885,1.07169722332418,0.990512862070648,1.15953561277314
20.08691763625,1.06900043730782,0.98958691791642,1.15478682496168
20.330286265,1.06601815973847,0.988562800333109,1.14954226125975
20.49785005625,1.06393812567275,0.987852984825284,1.1458833982875
20.731637005,1.06099827537764,0.986862128660918,1.14070375958375
21.01860833125,1.0573271422495,0.985655019584873,1.13421091915947
21.2227334975,1.05467228034131,0.984809482703692,1.1294911741371
21.3938213575,1.05241827394478,0.984113132311985,1.12546432617036
21.572916985,1.05002984836434,0.983399350556703,1.1211749141708
21.72215712,1.04801645725832,0.98281848872011,1.11753951242269
21.9884181,1.04437076174344,0.981818837635932,1.11090788460612
22.1984083675,1.04144580610654,0.981068058650643,1.10553937363803
22.45525122,1.0378068399309,0.980200112737603,1.09879913602466
22.6400593525,1.0351456174826,0.97961220840398,1.09382716977283
22.8326964375,1.03233588571634,0.979034149302973,1.08853953837716
23.16886878,1.0273934075937,0.978126018876099,1.07914235343605
23.44878483,1.02330039791537,0.977485522693922,1.07126262237405
23.89036023625,1.01702825833725,0.976730827028722,1.05898825923519
24.22525048,1.01253685850447,0.976403477457217,1.05000741343122
24.55221700625,1.00847050385451,0.976324818292606,1.04167459239961
24.84015799,1.00521823498436,0.976485757114226,1.03479614790416
25.0623700625,1.00295680581704,0.976781077562776,1.02983398986869
25.19069147,1.00176089321868,0.977028369892656,1.02711949632798
25.33580875375,1.00051329134936,0.97738295003139,1.02419102577407
25.52358055,0.999075566739178,0.977972061920623,1.02063446075848
25.70206975875,0.997906872929955,0.97868470069768,1.01750658443005
25.852561475,0.997081598985945,0.979415520785859,1.01506632674013
25.98047160875,0.996501819250127,0.980140517935898,1.01313623668985
26.14631367,0.995925242832633,0.981238014226934,1.01083231074438
26.29581642125,0.995583423019958,0.982396301499,1.00894756085678
26.415802955,0.995436885792067,0.983453905222421,1.00756587404196
26.50297784875,0.995404449378866,0.98429976919686,1.00663441042124
26.66558552,0.995516690884163,0.986066743867126,1.00505720124205
26.78223275875,0.995740769354724,0.987498583744947,1.00405174860608
26.8948183075,0.996075091310602,0.989021940094447,1.00317854165568
26.99505043125,0.996473327862503,0.990503154527004,1.0024794859089
27.056645395,0.996766254135212,0.991475092780089,1.00208565259754
27.146778825,0.997262551543986,0.992986257891303,1.00155726104811
27.25705099,0.997981641185498,0.99498606073981,1.00098624035271
27.34577894375,0.998651091635748,0.996721079055476,1.00058484141857
27.417772295,0.999252247459412,0.998210808449303,1.00029477300876
27.49984240875,0.999998506105592,0.999996483033622,1.00000052918166
27.5674996375,1.00066080873512,0.999785487500933,1.00153689632096
27.641008615,1.0014268486396,0.999578493974774,1.00327862116004
27.696069715,1.00203125894138,0.999440775552777,1.00462845668899
27.7493908375,1.00264074989544,0.999320959306061,1.00597156898318
27.8381834025,1.0037065735412,0.999149727039707,1.00828420256354
27.92180586,1.00476594585312,0.999019231356016,1.01054571749915
28.004339215,1.0058617032907,0.99891816920654,1.01285350225487
28.10114812625,1.00720698051045,0.998832931381192,1.0156512362745
28.186018465,1.00843646414325,0.99878631414049,1.01817985270341
28.29765272375,1.01011993154068,0.998762876149291,1.02160612940446
28.400000575,1.0117243865149,0.998777248228226,1.02483935841024
28.551134825,1.01418938083137,0.998857388339584,1.02975671221789
28.6620841025,1.01606323291499,0.998958285388913,1.03346106477283
28.79250073375,1.01832559618748,0.999119537409971,1.03790085272356
28.890348435,1.02005926563079,0.999269099920719,1.04128197847984
28.9923174375,1.02189361145122,0.999449578991427,1.04484165592286
29.069752215,1.02330232141102,0.999602593891353,1.04756394931783
29.19732666,1.02564618159949,0.999883007215878,1.05207317479943
29.29500103,1.02745454458865,1.00012006288836,1.05553611048166
29.45871305375,1.03049858841,1.00055710043673,1.06133606992693
29.590526105,1.03294849293688,1.00094142579791,1.06597904888392
29.76626753875,1.03619179792953,1.00149214084234,1.07209372725917
29.913475035,1.03887251520294,1.00198121412655,1.07712209333675
30.04898929375,1.0413085961018,1.00245006857193,1.08167341826831
30.2050161325,1.04407647425561,1.00300803189867,1.08682647538774
30.36006117,1.04678851406288,1.00357725294496,1.09186033258376
30.51352501,1.04943596464964,1.00415049596374,1.09676373046365
30.68745541625,1.0523930721705,1.00480609033663,1.10223374340955
30.8077611925,1.05441206895625,1.00525979569155,1.10596764729436
30.99653768625,1.0575377006685,1.00596603239404,1.11175323253572
31.29279232,1.06234168355703,1.00704184505938,1.1206782103044
31.54238557625,1.06629701771789,1.0078967024672,1.12808120833303
31.730746745,1.06922873763785,1.00849869250656,1.13361584093793
31.9700562975,1.07289021874383,1.00919717841841,1.14060309134054
32.120521545,1.07515756540781,1.00959252356759,1.14498053766171
32.40069508375,1.07931134278697,1.01022592526324,1.15312124301806
32.59978962,1.08221180095277,1.01058647830864,1.15891356876413
32.80966186625,1.08522577838871,1.01087894372017,1.16504057918669
32.927051545,1.08689305433679,1.01100129013314,1.16848170531019
33.04884004625,1.0886093294119,1.01109584473702,1.17206521839762
33.1705365175,1.09031108913419,1.01115664054758,1.1756618345949
33.34446191875,1.09272125676716,1.01118385037998,1.1808334800265
